,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
321,59.000 ₫,-26%,2,26,4.5,1638,1,4.5
322,110.000 ₫,-20%,1,1,4.5,133,1,0
323,259.000 ₫,-24%,6,35,4.7,719,5,0
324,49.000 ₫,0,1,8,4.3,260,1,4
325,93.750 ₫,-25%,64,391,4.7,2969,4,4.8
326,125.000 ₫,0,1,2,4.0,7,1,5
327,229.000 ₫,-50%,1,1,4.8,206,2,3
328,195.000 ₫,0,4,11,4.1,21,1,4.5
329,150.000 ₫,-32%,21,24,4.6,1740,4,0
330,79.000 ₫,-7%,3,22,4.7,952,3,4.7
331,500.000 ₫,-49%,5,9,4.6,2252,1,5
332,39.000 ₫,0,1,18,5.0,4,0,5
333,83.780 ₫,0,1,2,3.8,21,1,5
334,699.999 ₫,0,1,2,4.4,135,1,4
335,389.000 ₫,0,7,13,4.6,84,2,4.7
336,370.000 ₫,0,1,1,4.4,2,1,0
337,159.000 ₫,-47%,164,459,4.4,3584,5,4.2
338,399.000 ₫,-27%,1,1,4.7,49,1,5
339,37.000 ₫,0,0,2,4.0,68,0,0
340,131.000 ₫,-34%,5,12,4.5,2048,4,0
341,325.000 ₫,-20%,1,2,4.7,245,5,5
342,159.000 ₫,-47%,2,5,4.3,139,5,4.5
343,389.000 ₫,0,168,416,4.6,3276,1,4.8
344,24.000 ₫,0,4,50,2.9,505,0,3.8
345,129.000 ₫,0,1,1,4.3,98,3,3
346,77.000 ₫,0,1,1,4.0,626,1,5
347,99.000 ₫,0,1,4,4.0,397,1,1
348,214.500 ₫,-22%,3,7,4.4,8,1,4.3
349,100.000 ₫,0,3,7,4.3,559,5,4.7
350,90.000 ₫,0,21,282,4.4,463,1,0
351,79.000 ₫,0,2,2,4.5,2252,6,4.5
352,180.000 ₫,0,26,89,4.2,425,4,4.7
353,171.000 ₫,-5%,3,11,2.9,505,1,4.7
354,119.000 ₫,-30%,1,4,3.9,770,1,5
355,376.000 ₫,-16%,1,1,4.7,365,3,0
356,99.000 ₫,0,5,31,4.7,58,1,4.6
357,300.000 ₫,-20%,72,257,4.6,3276,2,4.7
358,262.800 ₫,-20%,1,1,3.9,12,3,5
359,288.000 ₫,-17%,9,59,3.7,65,5,4.2
360,142.200 ₫,0,3,8,3.3,147,2,2.3
361,120.000 ₫,-17%,1,3,4.4,22,1,0
362,72.600 ₫,0,6,15,4.5,5,1,4.2
363,72.600 ₫,0,6,15,4.5,5,1,4.2
364,199.000 ₫,-15%,15,37,4.2,665,1,3.5
365,90.000 ₫,0,2,2,4.0,626,1,0
366,99.000 ₫,0,15,416,4.3,67,1,4.4
367,89.000 ₫,0,1,1,4.4,26,1,3
368,70.000 ₫,0,1,6,4.1,8,1,1
369,140.000 ₫,-15%,5,11,4.6,95,1,5
370,90.000 ₫,0,2,2,4.0,626,1,0
371,103.000 ₫,0,20,78,4.2,134,2,4.4
372,485.000 ₫,0,1,2,4.4,405,1,4
373,107.000 ₫,0,1,10,4.0,279,2,5
374,22.000 ₫,-49%,16,107,4.5,5222,6,4.6
375,109.000 ₫,0,7,19,4.2,36,1,4.6
376,220.000 ₫,0,110,222,4.4,3584,5,4.6
377,45.000 ₫,-21%,1,3,4.0,279,2,4
378,156.000 ₫,0,4,9,4.2,145,1,3.5
379,139.000 ₫,-50%,7,14,4.8,267,4,0
380,99.000 ₫,0,10,84,4.7,58,1,4.9
381,18.000 ₫,-22%,11,118,3.8,414,1,4.4
382,199.000 ₫,-57%,2,4,4.7,952,3,0
383,1.090.000 ₫,0,4,15,4.2,19,2,4.5
384,62.000 ₫,0,1,1,3.9,54,2,0
385,94.000 ₫,0,2,12,4.3,172,1,3.5
386,199.000 ₫,0,9,20,4.4,3584,5,4.9
387,195.000 ₫,-20%,3,6,4.2,5,2,5
388,300.000 ₫,0,2,12,4.5,19,1,0
389,325.000 ₫,-24%,6,16,4.7,245,5,4.7
390,500.000 ₫,0,2,6,4.6,2252,1,0
391,90.000 ₫,0,1,3,4.3,1024,5,4
392,82.000 ₫,0,19,51,4.3,1331,3,4.3
393,119.000 ₫,-44%,1,6,3.3,147,2,4
394,469.000 ₫,-25%,6,29,4.6,3276,2,0
395,129.000 ₫,-20%,4,6,4.2,5,2,2.3
396,68.600 ₫,0,1,2,4.2,472,2,0
397,348.500 ₫,-39%,81,123,4.5,308,2,4.8
398,39.000 ₫,0,0,8,3.5,46,1,0
399,76.000 ₫,0,0,0,4.6,449,1,0
400,149.000 ₫,0,1,1,4.3,559,5,0
401,115.000 ₫,-47%,35,75,4.4,3584,5,0
402,250.000 ₫,0,3,5,4.4,26,1,4.7
403,169.000 ₫,-32%,1,4,4.5,2048,4,5
404,99.000 ₫,0,0,2,3.9,849,1,0
405,79.000 ₫,0,2,14,4.0,279,2,4.5
406,245.000 ₫,-35%,32,101,4.5,935,1,0
407,39.000 ₫,0,1,3,4.0,3,0,0
408,639.000 ₫,0,10,19,4.4,135,1,4.1
409,79.000 ₫,0,1,1,3.2,39,1,1
410,259.000 ₫,-19%,10,11,4.8,267,4,4.7
411,525.000 ₫,-16%,3,4,4.7,365,3,0
412,115.000 ₫,0,28,118,3.9,565,1,0
413,499.000 ₫,0,22,62,4.1,142,1,4.4
414,99.000 ₫,0,5,13,4.7,2662,5,4
415,159.000 ₫,-47%,110,238,4.4,3584,5,4.5
416,99.000 ₫,-50%,94,244,4.3,4812,2,0
417,756.800 ₫,-17%,3,11,3.7,65,5,4.7
418,137.000 ₫,-14%,1,1,4.5,308,2,4
419,335.000 ₫,-30%,1,7,4.5,620,2,0
420,120.000 ₫,0,11,44,3.9,849,1,3.5
421,99.000 ₫,0,6,33,4.7,58,1,5
422,99.000 ₫,-23%,11,26,4.3,530,5,0
423,199.000 ₫,0,10,14,4.1,18,2,3.9
424,94.000 ₫,0,0,7,4.4,285,6,5
425,300.000 ₫,-24%,2,76,3.6,174,1,0
426,108.000 ₫,-10%,1,2,4.5,336,1,5
427,132.000 ₫,0,19,67,4.0,122,1,4.2
428,148.000 ₫,0,1,1,4.7,2662,5,5
429,288.000 ₫,-17%,5,11,3.7,65,5,4.4
430,50.000 ₫,0,5,11,4.4,817,1,0
431,134.000 ₫,0,12,44,4.5,2252,6,4.8
432,223.250 ₫,-5%,21,58,2.9,505,1,0
433,300.000 ₫,0,3,4,3.8,59,2,5
434,199.000 ₫,0,2,7,4.2,678,1,5
435,99.000 ₫,0,9,22,4.7,2662,5,4.9
436,179.000 ₫,0,2,3,3.9,77,1,4
437,109.000 ₫,0,9,21,3.3,94,1,0
438,65.000 ₫,0,2,17,4.2,51,1,0
439,140.000 ₫,-15%,5,10,4.6,95,1,4
440,42.500 ₫,-50%,8,14,4.5,234,1,5
441,71.000 ₫,0,4,74,4.7,58,1,4
442,225.000 ₫,-10%,1,8,4.5,336,1,5
443,340.000 ₫,-20%,17,117,4.5,443,7,0
444,53.000 ₫,-9%,1,1,3.9,310,6,0
445,97.000 ₫,0,1,1,4.3,1331,3,5
446,139.000 ₫,-37%,10,23,4.4,3584,5,4.3
447,99.000 ₫,0,1,6,4.7,2662,5,5
448,24.900 ₫,0,1,14,3.5,46,1,5
449,94.000 ₫,0,59,138,4.3,1331,3,0
450,180.000 ₫,-40%,10,17,4.6,1740,4,0
451,550.000 ₫,0,1,1,5.0,14,1,5
452,140.000 ₫,-15%,9,18,4.6,95,1,4.4
453,138.000 ₫,0,1,3,4.8,13,1,5
454,95.000 ₫,-10%,5,17,4.2,213,5,5
455,320.000 ₫,0,1,1,4.5,132,1,0
456,199.000 ₫,-20%,15,27,4.2,828,1,4.4
457,196.000 ₫,0,3,6,4.6,2252,1,0
458,147.000 ₫,0,1,6,4.5,12,1,5
459,99.000 ₫,0,1,1,4.7,2662,5,4
460,175.000 ₫,0,5,12,4.0,626,1,3.8
461,89.000 ₫,0,1,1,4.1,9,1,0
462,49.500 ₫,-50%,1,31,4.1,77,4,5
463,129.000 ₫,-41%,53,122,4.4,3584,5,4.4
464,485.000 ₫,0,1,2,3.8,13,1,0
465,189.000 ₫,0,5,14,4.4,24,1,4.2
466,86.900 ₫,0,1,1,3.5,9,1,1
467,199.000 ₫,-20%,2,20,4.3,139,5,4.5
468,80.750 ₫,-5%,1,4,2.9,505,1,0
469,168.000 ₫,0,2,5,4.7,2662,5,5
470,92.000 ₫,0,33,91,4.3,1024,5,0
471,38.000 ₫,0,16,38,3.9,849,0,3.3
472,140.000 ₫,-15%,3,6,4.6,95,1,4.7
473,438.000 ₫,0,1,1,4.7,952,3,5
474,29.000 ₫,0,0,0,2.5,49,0,0
475,99.000 ₫,0,3,6,4.7,2662,5,5
476,162.000 ₫,-26%,50,116,4.6,1740,4,0
477,119.000 ₫,-20%,1,1,3.1,22,2,1
478,59.000 ₫,0,2,15,4.8,19,1,5
479,99.000 ₫,0,6,18,4.7,2662,5,4.3
480,55.000 ₫,-29%,2,68,4.0,397,1,5
481,119.000 ₫,0,1,1,3.0,20,1,5
482,81.000 ₫,-46%,3,3,4.4,110,2,0
483,119.000 ₫,-20%,1,1,3.1,22,2,1
484,139.000 ₫,0,1,8,4.0,626,1,1
485,159.000 ₫,-43%,4,39,4.4,3584,5,4.5
486,76.000 ₫,-31%,1,2,4.2,395,3,1
487,80.000 ₫,0,2,13,4.3,1331,3,5
488,113.000 ₫,0,0,0,4.3,1331,3,0
489,99.000 ₫,0,1,3,3.9,849,1,5
490,169.000 ₫,-20%,17,50,3.6,75,3,3.6
491,45.000 ₫,0,4,15,3.9,849,1,4
492,105.000 ₫,0,25,75,4.7,2662,5,4.8
493,55.000 ₫,-30%,1,6,4.3,1843,2,5
494,40.000 ₫,-20%,9,16,4.6,2252,0,5
495,350.000 ₫,-50%,17,33,4.6,159,7,4.4
496,827.700 ₫,-7%,1,1,5.0,17,2,0
497,95.000 ₫,0,1,5,4.4,89,1,5
498,269.000 ₫,0,3,13,4.2,18,1,3.7
499,429.000 ₫,0,1,2,4.6,3276,1,5
500,85.000 ₫,0,2,12,3.9,565,1,5
501,319.000 ₫,-20%,4,5,4.7,719,5,5
502,75.000 ₫,0,26,92,4.2,213,5,4.3
503,370.000 ₫,0,2,28,4.5,42,1,4
504,98.000 ₫,0,2,3,3.8,63,1,0
505,171.000 ₫,-5%,3,5,2.9,505,1,3.7
506,75.000 ₫,0,1,3,3.9,849,1,5
507,175.000 ₫,0,1,5,4.2,5,1,4
508,118.000 ₫,-41%,6,12,3.8,189,4,0
509,98.000 ₫,0,49,114,4.3,1331,3,4.6
510,156.000 ₫,0,1,1,4.0,63,2,5
511,88.000 ₫,0,1,8,3.5,1536,3,5
512,19.990 ₫,0,1,5,4.4,273,0,5
513,60.000 ₫,-52%,1,5,4.8,226,3,4
514,438.000 ₫,0,2,2,4.7,952,3,0
515,255.000 ₫,-30%,3,9,4.1,130,1,5
516,99.000 ₫,0,8,32,3.9,849,1,4.3
517,275.000 ₫,-35%,14,31,4.2,665,1,4.4
518,99.000 ₫,0,1,1,4.2,1843,5,5
519,229.000 ₫,-40%,13,20,4.8,127,1,4.3
520,89.000 ₫,0,1,5,4.2,9,1,0
521,891.000 ₫,-10%,1,1,4.8,1843,4,5
522,605.000 ₫,0,1,2,5.0,3,1,5
523,55.000 ₫,-30%,31,129,4.1,130,1,4.1
524,72.000 ₫,0,1,1,4.4,273,1,5
525,112.000 ₫,0,1,1,4.0,279,2,0
526,89.000 ₫,0,2,8,4.7,80,1,4.5
527,189.000 ₫,-50%,4,24,4.3,4812,2,4.8
528,99.000 ₫,0,1,1,3.5,212,1,5
529,82.000 ₫,0,14,36,4.6,449,1,4.1
530,60.000 ₫,0,1,1,4.0,4,1,4
531,250.000 ₫,-25%,26,70,4.1,17,1,3.8
532,97.500 ₫,0,22,82,4.5,2252,6,0
533,149.000 ₫,-40%,126,373,4.5,5222,7,4.7
534,117.000 ₫,0,1,2,5.0,4,1,5
535,319.000 ₫,0,3,9,4.1,5,1,4.7
536,148.000 ₫,0,1,0,4.0,63,2,5
537,79.000 ₫,0,1,4,4.3,98,3,5
538,164.500 ₫,-50%,2,4,5.0,17,1,0
539,855.000 ₫,-9%,3,14,4.8,1843,4,5
540,209.000 ₫,-24%,1,3,4.7,568,1,5
541,95.000 ₫,-20%,4,4,3.9,54,2,5
542,149.000 ₫,0,1,1,4.5,217,7,5
543,389.000 ₫,0,1,1,4.9,120,1,5
544,309.000 ₫,-33%,4,7,4.8,127,1,0
545,39.000 ₫,0,3,54,4.4,273,0,4.3
546,295.000 ₫,-31%,1,5,4.7,245,5,5
547,288.000 ₫,0,1,5,5.0,4,1,5
548,75.000 ₫,0,1,1,3.9,77,1,0
549,83.000 ₫,0,63,134,4.7,119,1,5
550,157.200 ₫,0,1,1,4.6,60,1,5
551,119.000 ₫,0,1,7,4.5,161,1,3
552,1.090.000 ₫,0,4,10,4.4,135,2,4.3
553,395.000 ₫,-21%,4,7,4.5,335,1,0
554,144.000 ₫,0,2,2,4.4,24,1,5
555,195.000 ₫,0,1,1,4.6,24,1,0
556,105.000 ₫,0,12,134,4.1,77,4,4
557,260.000 ₫,-28%,11,41,4.7,2867,3,4.6
558,129.000 ₫,-50%,4,13,4.7,802,1,3.5
559,219.000 ₫,0,34,85,3.8,414,2,4.1
560,99.000 ₫,0,1,3,3.9,565,1,5
561,179.000 ₫,-40%,2,7,4.6,1843,4,5
562,86.000 ₫,0,7,58,4.7,58,1,4.9
563,170.000 ₫,-24%,97,329,4.7,2867,3,4.7
564,450.000 ₫,0,29,117,4.1,25,1,0
565,125.000 ₫,0,1,1,4.3,530,5,5
566,45.150 ₫,0,7,12,4.4,23,1,4.6
567,950.000 ₫,0,1,3,4.5,40,2,5
568,219.000 ₫,0,74,182,4.4,292,4,4.4
569,439.200 ₫,-20%,1,2,4.7,49,1,5
570,169.000 ₫,-23%,2,6,4.6,1740,4,0
571,259.000 ₫,0,2,4,3.7,65,5,5
572,40.000 ₫,-20%,3,10,4.6,2252,0,5
573,409.000 ₫,-25%,6,13,4.6,6348,5,5
574,161.500 ₫,-5%,3,5,2.9,505,1,3
575,149.000 ₫,-50%,4,11,4.3,4812,2,4.8
576,69.000 ₫,0,1,1,2.0,3,1,0
577,109.000 ₫,0,2,5,4.5,40,1,4.5
578,159.000 ₫,-47%,1,3,4.6,1740,4,1
579,24.000 ₫,-52%,3,35,4.7,216,1,5
580,80.000 ₫,0,3,4,4.5,2252,6,4.3
581,252.000 ₫,0,8,17,4.7,99,1,0
582,558.920 ₫,-11%,1,1,4.8,610,4,4
583,295.000 ₫,-9%,1,2,4.7,245,5,5
584,79.000 ₫,0,4,10,3.1,18,3,3
585,99.000 ₫,-45%,2,5,4.6,1843,4,4.5
586,139.000 ₫,-60%,10,70,4.7,952,3,4.9
587,114.000 ₫,-26%,1,1,4.0,54,3,0
588,99.000 ₫,-45%,1,3,4.2,1,2,5
589,264.000 ₫,-31%,6,40,4.7,2867,3,4.5
590,87.000 ₫,0,1,1,4.2,9,1,5
591,345.000 ₫,0,1,2,4.6,19,2,0
592,95.000 ₫,0,13,33,3.5,1536,3,3.6
593,89.000 ₫,0,114,916,3.9,388,1,0
594,427.000 ₫,-52%,9,27,4.7,11673,4,4.3
595,485.000 ₫,0,23,42,4.0,54,1,4
596,95.000 ₫,0,20,45,3.9,565,1,4.1
597,184.000 ₫,-5%,20,64,4.1,68,2,0
598,629.100 ₫,-10%,1,2,4.5,587,2,5
599,24.500 ₫,0,60,338,4.2,395,2,4.4
600,199.000 ₫,-62%,1,7,4.7,952,3,0
601,459.000 ₫,-25%,1,1,4.8,127,1,5
602,129.000 ₫,-54%,6,13,3.8,189,4,4
603,160.000 ₫,0,1,2,4.8,13,1,5
604,65.000 ₫,0,33,442,4.4,136,1,4.8
605,371.250 ₫,-25%,8,30,4.7,2969,4,4.5
606,372.000 ₫,-56%,1,1,4.7,119,2,5
607,34.500 ₫,-22%,2,6,3.6,108,1,4
608,249.000 ₫,0,1,1,4.6,159,1,5
609,49.000 ₫,-30%,28,87,4.1,130,1,4.9
610,159.000 ₫,0,2,11,3.3,94,1,3.5
611,576.000 ₫,-10%,4,23,4.8,1843,3,5
612,222.000 ₫,0,4,26,4.3,149,3,4.3
613,165.000 ₫,0,7,16,3.8,36,1,4.7
614,165.000 ₫,0,2,6,3.9,849,1,3.5
615,99.000 ₫,0,1,6,4.4,273,1,4
616,284.000 ₫,-5%,8,23,4.1,68,2,4.1
617,266.000 ₫,0,2,3,4.1,104,2,5
618,57.000 ₫,0,3,3,4.0,279,2,5
619,129.000 ₫,0,1,1,4.8,2,1,5
620,129.000 ₫,0,1,1,4.8,2,1,5
621,179.000 ₫,-5%,14,28,4.9,123,2,5
622,60.000 ₫,-25%,4,7,4.5,2252,6,4.8
623,125.000 ₫,-50%,1,3,4.7,802,1,5
624,361.300 ₫,0,1,1,4.4,19,1,4
625,311.000 ₫,-23%,108,460,4.6,3276,2,4.6
626,99.000 ₫,0,1,2,4.3,98,3,5
627,104.000 ₫,0,1,15,5.0,4,1,5
628,176.000 ₫,0,6,13,3.7,19,1,4.2
629,99.000 ₫,0,6,37,4.7,58,1,5
630,84.000 ₫,-48%,13,37,4.5,5222,7,4.8
631,59.000 ₫,0,19,77,4.4,11,1,4.7
632,125.000 ₫,-20%,9,34,4.1,295,2,4.3
633,149.000 ₫,-6%,5,14,4.3,139,5,4.8
634,109.000 ₫,0,48,139,4.2,36,1,4.5
635,170.000 ₫,0,5,7,3.3,94,1,4.2
636,83.000 ₫,0,2,6,3.8,14,1,4.5
637,60.000 ₫,0,7,17,4.5,2252,6,4.1
638,199.000 ₫,-57%,2,4,4.7,952,3,5
639,199.000 ₫,-67%,4,11,4.7,952,3,4
