,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
144,179.000 ₫,0,4,10,4.4,618,1,0
145,175.000 ₫,-50%,5,21,4.2,495,2,4.2
146,45.000 ₫,0,2,5,4.2,75,1,3
147,21.990 ₫,0,1,3,4.2,453,4,5
148,73.000 ₫,0,6,41,4.0,214,1,0
149,290.000 ₫,-19%,2,5,4.6,43,2,5
150,179.000 ₫,0,3,5,4.4,817,1,5
151,66.000 ₫,0,0,0,4.1,17,5,0
152,149.000 ₫,0,23,52,4.4,618,1,4.6
153,129.000 ₫,0,9,61,3.9,24,1,2.6
154,188.600 ₫,0,1,1,4.3,152,2,5
155,365.000 ₫,0,14,43,4.8,302,1,0
156,319.000 ₫,-35%,8,22,4.6,19,1,0
157,405.000 ₫,0,11,33,4.6,77,2,4.5
158,89.000 ₫,0,3,19,3.7,2,1,4.7
159,229.000 ₫,-36%,44,93,4.4,622,1,4.6
160,780.000 ₫,0,2,2,4.3,95,1,0
161,75.000 ₫,0,7,20,4.1,29,1,4.1
162,2.030.000 ₫,-30%,3,6,4.7,5939,2,4.7
163,44.000 ₫,0,6,48,4.4,135,0,4.8
164,103.000 ₫,-25%,7,17,4.1,27,2,0
165,270.000 ₫,0,4,19,4.1,22,1,0
166,1.794.000 ₫,-40%,5,14,4.5,8294,6,4.2
167,405.000 ₫,0,10,26,4.5,1843,1,4.3
168,269.000 ₫,-23%,108,302,4.5,2457,3,4.6
169,297.000 ₫,-41%,1,6,4.3,237,4,4
170,320.000 ₫,-33%,6,14,4.7,2150,4,0
171,185.000 ₫,-24%,11,27,4.4,242,2,4.8
172,1.074.000 ₫,-40%,8,26,4.5,8294,6,4.9
173,349.000 ₫,0,6,13,4.5,15,1,4.8
174,69.000 ₫,-12%,10,30,4.3,244,2,4.5
175,50.000 ₫,0,2,26,4.4,135,1,5
176,89.000 ₫,0,16,40,4.8,302,1,5
177,420.000 ₫,0,3,11,4.5,1843,1,4.7
178,1.494.000 ₫,-40%,6,12,4.5,8294,6,4.7
179,319.000 ₫,-29%,11,30,4.5,2457,3,0
180,399.000 ₫,-20%,4,10,4.5,2457,3,4.5
181,529.000 ₫,-33%,1,1,4.2,5,1,5
182,1.194.000 ₫,-40%,12,27,4.5,8294,6,4.8
183,279.000 ₫,-27%,8,25,4.5,2457,3,4.4
184,149.000 ₫,0,4,9,3.9,96,1,4
185,30.000 ₫,-50%,3,21,4.6,77,1,4.7
186,120.000 ₫,-50%,4,26,4.6,441,4,4.8
187,162.000 ₫,0,34,105,4.5,46,1,0
188,70.000 ₫,0,3,13,4.6,4,1,5
189,199.000 ₫,-43%,2,5,4.4,91,2,4.5
190,16.000 ₫,0,10,53,3.9,48,2,4.4
191,128.240 ₫,-49%,3,8,4.5,8,1,4.7
192,227.000 ₫,-7%,9,28,4.4,14,1,4.2
193,1.495.000 ₫,-50%,14,50,4.5,8294,6,2
194,420.000 ₫,0,1,1,2.7,3,1,4.1
195,169.000 ₫,0,5,13,4.4,817,1,4
196,129.000 ₫,0,2,6,4.5,109,4,5
197,70.000 ₫,0,1,4,4.6,4,1,5
198,218.000 ₫,0,3,5,4.4,92,2,3.7
199,395.000 ₫,0,1,5,4.6,93,1,0
200,399.000 ₫,-11%,1,4,4.0,36,2,5
201,538.000 ₫,-29%,1,1,4.3,6,1,5
202,1.158.000 ₫,-8%,6,9,4.8,21708,6,5
203,399.000 ₫,0,2,7,4.4,135,1,4
204,89.500 ₫,-44%,7,25,4.7,331,2,4.6
205,246.000 ₫,-12%,14,41,4.6,544,4,4.9
206,1.200.000 ₫,-37%,1,2,4.7,5939,2,5
207,348.000 ₫,-18%,1,2,4.5,34,1,0
208,93.000 ₫,0,19,62,4.8,302,1,4.9
209,1.575.000 ₫,-30%,1,1,4.7,5939,2,5
210,325.000 ₫,0,1,1,4.7,120,1,5
211,150.000 ₫,-9%,41,91,4.5,312,1,4.5
212,399.000 ₫,0,7,37,4.9,21,4,0
213,91.000 ₫,0,3,12,3.8,101,1,0
214,1.085.000 ₫,-30%,3,5,4.7,5939,2,4.7
215,399.000 ₫,0,1,0,4.4,31,1,5
216,199.000 ₫,0,1,2,4.3,152,2,4
217,651.000 ₫,-54%,5,11,4.8,598,16,4.2
218,310.000 ₫,-38%,5,15,4.3,237,4,3.4
219,268.000 ₫,-17%,2,7,4.4,71,1,2.5
220,176.000 ₫,-5%,6,21,4.8,21708,5,4.8
221,298.500 ₫,0,4,5,4.5,2,2,5
222,86.110 ₫,-21%,1,1,4.2,1843,1,0
223,255.000 ₫,-27%,13,49,4.4,1228,1,4.5
224,339.000 ₫,0,2,12,4.8,90,2,5
225,258.000 ₫,-48%,1,2,4.3,237,4,1
226,219.000 ₫,-37%,5,14,4.4,91,2,4.6
227,139.000 ₫,-50%,65,148,4.7,135,2,5
228,89.000 ₫,-35%,2,2,4.6,21,2,4.6
229,176.000 ₫,-5%,1,5,4.8,21708,5,5
230,1.194.000 ₫,-40%,6,14,4.5,8294,5,4.8
231,181.000 ₫,-7%,11,29,4.8,21708,6,0
232,30.000 ₫,0,11,37,4.4,261,0,4.8
233,176.000 ₫,-5%,2,2,4.8,21708,5,5
234,60.000 ₫,-8%,2,7,4.6,85,2,3.5
235,15.000 ₫,0,4,30,4.2,169,0,5
236,229.000 ₫,-43%,1,1,4.4,104,5,1
237,149.000 ₫,-50%,1,4,4.7,135,2,5
238,24.825 ₫,0,1,19,4.1,79,0,0
239,260.000 ₫,0,10,29,4.1,22,1,4.1
240,519.000 ₫,0,3,6,4.0,24,1,3
241,249.000 ₫,0,5,7,4.5,1843,1,4.2
242,178.000 ₫,0,2,3,4.4,18,1,4.5
243,40.000 ₫,0,4,12,4.7,304,2,4.8
244,1.194.000 ₫,-40%,8,29,4.5,8294,6,0
245,520.000 ₫,0,5,11,4.7,809,4,5
246,179.000 ₫,0,1,1,4.8,0,1,5
247,56.000 ₫,0,14,93,4.2,39,1,4.6
248,139.000 ₫,0,5,22,4.4,261,1,4
249,336.000 ₫,-33%,1,5,4.3,237,4,2
250,345.000 ₫,0,102,322,4.8,11,1,4.8
251,1.794.000 ₫,-40%,1,7,4.5,8294,6,0
252,37.000 ₫,0,1,1,4.4,18,0,5
253,150.000 ₫,-17%,18,44,4.5,91,1,4.7
254,529.000 ₫,-5%,3,4,4.1,1843,3,3.7
255,159.000 ₫,-21%,3,12,4.4,8,1,4.7
256,180.000 ₫,0,2,2,4.0,30,1,3
257,40.000 ₫,-50%,1,7,4.3,14,1,4
258,261.750 ₫,-25%,1,5,4.8,166,2,0
259,163.500 ₫,0,53,107,4.5,1843,1,4.5
260,30.000 ₫,0,9,47,4.8,14,0,4.9
261,223.500 ₫,0,15,56,4.5,1843,1,4.7
262,25.000 ₫,0,17,41,3.9,48,2,4.6
263,159.000 ₫,0,12,36,4.5,106,1,4.1
264,1.074.000 ₫,0,28,55,4.4,817,1,0
265,169.000 ₫,-40%,16,71,4.5,8294,6,0
266,99.000 ₫,-34%,13,49,4.6,1638,2,0
267,1.750.000 ₫,0,10,44,4.7,5939,2,4.9
268,998.000 ₫,-50%,2,6,4.7,32153,7,3
269,849.000 ₫,0,1,3,4.4,135,2,4
270,79.000 ₫,0,14,50,4.5,92,1,0
271,35.000 ₫,-42%,6,28,4.6,441,3,4.8
272,199.000 ₫,-23%,1,5,4.4,91,2,4
273,185.000 ₫,-17%,4,11,4.7,33,2,4.8
274,455.000 ₫,0,1,1,4.3,74,1,4
275,410.000 ₫,0,1,2,4.7,34,1,0
276,189.000 ₫,0,169,443,4.5,1843,1,0
277,585.000 ₫,0,7,23,4.3,121,2,4.3
278,418.000 ₫,-58%,4,9,4.8,598,16,4.5
279,650.000 ₫,0,4,6,4.7,378,2,5
280,376.000 ₫,-59%,1,2,4.5,185,1,5
281,375.000 ₫,-22%,2,11,4.6,43,2,0
282,6.650 ₫,-5%,2,19,4.2,2867,1,5
283,450.000 ₫,0,4,13,4.1,155,1,0
284,290.000 ₫,0,4,10,4.0,22,1,4.3
285,2.500.000 ₫,0,2,5,4.7,5939,2,4
286,176.000 ₫,0,0,5,4.1,27,2,0
287,220.000 ₫,-15%,6,14,4.7,102,1,4.8
288,98.000 ₫,0,3,3,4.4,4,1,5
289,336.000 ₫,-33%,1,1,4.3,237,4,0
290,604.000 ₫,-25%,3,5,4.8,598,16,4.3
291,4.500.000 ₫,0,1,1,4.9,237,2,5
292,1.395.000 ₫,0,10,26,4.7,32153,7,4
293,356.000 ₫,-10%,1,4,4.8,21708,5,4.5
294,449.000 ₫,-59%,2,5,4.8,598,16,5
295,320.000 ₫,0,2,8,4.5,35,2,4.5
296,900.000 ₫,0,12,51,4.6,3072,2,0
297,89.500 ₫,-44%,39,138,4.7,331,2,0
298,1.805.000 ₫,-5%,82,571,4.7,2048,3,4.6
299,245.000 ₫,0,2,7,4.2,122,2,2
300,235.000 ₫,0,7,29,4.7,286,2,0
301,199.000 ₫,0,5,12,4.2,87,2,4.3
302,129.000 ₫,0,27,55,4.2,87,2,4
303,69.000 ₫,0,1,26,4.2,5,1,5
304,246.750 ₫,-25%,45,120,4.8,166,2,4.8
305,2.490.000 ₫,0,1,1,4.6,1433,4,5
306,450.000 ₫,0,2,7,3.4,8,2,4.5
307,65.000 ₫,0,7,32,4.0,7,1,4.6
308,149.000 ₫,-50%,1,3,4.3,846,1,0
309,449.000 ₫,-10%,1,4,4.8,21708,5,0
310,149.000 ₫,0,20,49,4.4,124,2,4.6
311,1.498.000 ₫,-50%,1,1,4.7,32153,7,5
312,69.000 ₫,0,14,46,4.0,30,1,3.5
313,496.000 ₫,-26%,1,1,4.4,71,1,4
314,99.000 ₫,0,22,62,3.9,94,1,0
315,222.000 ₫,0,4,9,3.1,27,1,2.8
316,450.000 ₫,0,1,8,4.5,57,1,4
317,77.350 ₫,-35%,1,4,4.5,51,2,4
318,52.000 ₫,0,101,400,4.5,628,3,4.7
319,1.606.000 ₫,-5%,1,3,4.9,2662,5,5
320,329.000 ₫,-34%,21,52,4.5,109,4,0
321,220.000 ₫,0,7,46,4.3,95,1,4.3
322,250.000 ₫,-50%,4,9,4.3,237,4,0
323,24.999 ₫,0,1,16,4.6,11,0,4
324,178.500 ₫,-49%,1,1,4.5,8,1,5
325,199.000 ₫,-50%,31,101,4.3,846,1,4.5
326,169.000 ₫,0,1,3,4.4,91,2,0
327,110.000 ₫,-12%,1,4,4.6,2764,2,5
328,118.000 ₫,-26%,1,4,4.2,82,2,5
329,520.000 ₫,-48%,1,1,4.4,104,5,5
330,590.000 ₫,-50%,9,22,4.6,77,2,4.8
331,325.000 ₫,-17%,1,3,4.1,77,1,5
332,89.000 ₫,0,3,38,4.1,75,1,0
333,258.000 ₫,-48%,5,17,4.3,237,4,5
334,359.000 ₫,0,57,126,4.3,263,2,4.5
335,173.000 ₫,-24%,10,19,4.4,242,2,4.6
336,65.000 ₫,0,3,6,4.7,3,1,4.3
337,239.250 ₫,-25%,1,3,4.8,166,2,0
338,9.500 ₫,0,66,747,4.2,22,3,4.5
339,99.000 ₫,-23%,0,0,4.3,152,2,0
340,199.999 ₫,0,2,2,4.4,135,1,3.5
341,119.000 ₫,0,58,135,4.2,87,2,4.4
342,261.750 ₫,-25%,10,35,4.8,166,2,4.9
343,247.000 ₫,-29%,11,46,4.6,441,4,0
344,254.250 ₫,-25%,11,28,4.8,166,2,0
345,359.000 ₫,0,108,241,4.2,13,1,4.4
346,65.000 ₫,0,1,2,4.7,7,1,5
347,15.000 ₫,0,1,1,4.2,144,3,5
348,565.000 ₫,-33%,3,8,4.7,2150,4,4.3
349,169.000 ₫,0,4,13,4.4,817,1,4.5
350,297.000 ₫,-41%,2,8,4.3,237,4,0
351,335.000 ₫,-20%,1,4,4.4,8,1,0
352,565.000 ₫,-33%,7,36,4.7,2150,4,0
353,99.000 ₫,0,28,379,4.3,76,1,4.3
354,790.000 ₫,0,2,27,4.1,1,1,4.5
355,34.000 ₫,-17%,1,1,4.6,85,2,5
356,3.355.000 ₫,0,1,1,4.0,37,2,0
357,73.000 ₫,0,4,9,4.4,18,1,5
358,399.000 ₫,0,19,48,4.7,91,1,4.5
359,96.000 ₫,0,2,4,4.3,263,2,4.5
360,82.999 ₫,0,1,1,4.1,20,1,0
361,268.000 ₫,0,2,4,4.4,91,2,5
362,750.000 ₫,0,3,6,4.6,3072,1,5
363,50.000 ₫,-29%,4,12,4.0,361,1,5
364,350.000 ₫,-25%,9,39,4.6,441,4,0
365,238.500 ₫,0,30,65,4.5,1843,1,4.7
366,52.000 ₫,-47%,7,17,4.1,1843,3,0
367,40.000 ₫,0,38,921,4.5,32,1,4.7
368,132.000 ₫,0,0,2,4.4,28,1,0
369,35.000 ₫,0,28,121,4.5,312,0,0
370,470.000 ₫,0,6,16,4.7,809,4,0
371,54.000 ₫,0,5,69,4.7,304,3,4.6
372,209.000 ₫,0,1,1,4.3,152,2,5
373,89.500 ₫,-44%,1,2,4.7,331,2,0
374,249.000 ₫,-38%,30,80,4.5,2457,3,4.6
375,139.000 ₫,-17%,7,25,4.7,33,2,4.9
376,297.000 ₫,0,5,18,4.3,237,4,0
377,165.000 ₫,-41%,5,11,4.5,57,1,4.2
378,125.000 ₫,0,39,220,3.9,248,2,0
379,350.000 ₫,0,8,28,4.5,35,2,4.8
380,90.000 ₫,0,5,31,4.7,3,1,3.6
381,1.260.000 ₫,-30%,1,3,4.7,5939,2,0
382,65.000 ₫,-50%,72,183,4.7,331,2,0
383,339.000 ₫,-23%,0,0,4.3,152,2,0
384,297.000 ₫,-41%,5,11,4.3,237,4,4.4
385,210.000 ₫,0,1,2,4.8,3,1,5
386,269.000 ₫,0,6,23,4.2,87,2,0
387,1.472.000 ₫,-5%,12,139,4.7,2048,3,0
388,250.000 ₫,-50%,9,66,4.3,237,4,0
389,34.999 ₫,0,6,36,4.6,11,0,4.7
390,437.000 ₫,-53%,1,1,4.2,702,10,4
391,139.000 ₫,-17%,13,30,4.7,33,2,4.7
392,300.000 ₫,0,3,7,4.3,97,2,5
393,264.000 ₫,-45%,2,3,4.3,66,5,0
394,259.000 ₫,0,5,35,4.4,63,5,0
395,399.000 ₫,0,4,23,4.3,516,1,5
396,756.000 ₫,0,1,1,4.3,263,2,4.5
397,128.000 ₫,0,4,8,4.2,82,2,4.8
398,310.000 ₫,-31%,11,29,4.7,2150,4,4.5
399,520.000 ₫,0,6,15,4.7,809,4,0
400,240.000 ₫,0,2,10,4.1,22,1,0
401,1.360.000 ₫,0,1,2,4.0,29,2,5
402,59.000 ₫,0,10,48,4.7,73,1,4.7
403,20.000 ₫,-33%,6,47,4.6,441,3,4.8
404,139.000 ₫,0,5,10,3.9,24,1,4.8
405,349.999 ₫,0,2,7,4.4,135,1,5
406,205.000 ₫,-18%,1,1,4.6,1,1,0
407,229.000 ₫,-20%,1,2,4.4,8,1,0
408,507.000 ₫,0,1,3,4.6,12,1,5
409,470.000 ₫,0,9,13,4.7,809,4,4.9
410,349.000 ₫,0,7,14,4.4,9,1,4.1
411,30.000 ₫,0,2,26,4.8,14,0,0
412,89.000 ₫,-29%,0,1,4.4,19,1,0
413,449.000 ₫,0,2,8,4.8,90,2,5
414,35.000 ₫,-42%,1,8,4.6,441,3,5
415,85.000 ₫,-43%,9,66,4.6,441,4,4.7
416,299.000 ₫,-25%,1,1,4.5,312,1,5
417,299.000 ₫,-35%,2,17,4.5,2457,3,0
418,15.000 ₫,0,2,26,4.3,382,1,0
419,99.000 ₫,0,11,30,4.1,29,1,4
420,175.565 ₫,-27%,5,26,4.4,242,2,4.8
421,18.000 ₫,-25%,2,30,4.2,5,0,3
422,1.850.000 ₫,0,21,82,4.7,5939,2,4.9
423,39.000 ₫,0,9,31,4.7,339,1,4.9
424,14.000 ₫,0,24,351,4.4,774,1,0
425,55.000 ₫,-31%,38,221,4.7,2252,1,0
426,30.000 ₫,0,1,3,3.8,11,0,4
427,568.000 ₫,-13%,30,79,4.7,2150,4,4.9
428,35.000 ₫,-42%,3,22,4.6,441,3,4.3
429,299.000 ₫,-30%,11,30,4.4,622,1,4.4
430,36.000 ₫,0,1,44,4.0,36,2,5
431,1.395.000 ₫,0,1,6,4.7,32153,8,0
432,45.000 ₫,-50%,11,47,4.6,441,4,0
433,2.998.000 ₫,-50%,1,5,4.7,32153,7,5
434,24.999 ₫,0,5,26,4.3,5,0,5
435,95.000 ₫,0,1,7,2.8,33,1,1
436,20.000 ₫,0,9,31,4.4,261,0,4.7
437,99.000 ₫,0,1,3,3.0,0,1,0
438,12.000 ₫,0,13,227,4.4,62,1,4.6
439,324.000 ₫,-28%,15,39,4.7,2048,4,4.9
440,229.000 ₫,0,19,100,3.7,7,2,4.1
441,530.000 ₫,0,19,33,4.7,809,4,0
442,399.000 ₫,0,1,2,3.9,96,1,5
443,100.000 ₫,0,2,6,4.6,67,2,3.5
444,359.000 ₫,0,1,2,4.6,5,1,5
445,485.000 ₫,-12%,9,17,4.5,51,1,4.4
446,449.000 ₫,-18%,41,104,4.7,2252,4,4.8
447,60.000 ₫,0,105,865,4.3,580,1,4.5
448,50.000 ₫,-50%,1,1,4.7,5939,1,5
449,169.000 ₫,0,46,132,4.4,618,1,4.5
450,39.900 ₫,0,2,10,4.4,135,0,3
451,129.000 ₫,0,5,23,4.6,77,1,5
452,25.000 ₫,-50%,49,152,4.2,87,2,3.7
453,170.000 ₫,0,7,14,4.9,5,1,3
454,190.000 ₫,0,2,5,4.8,21708,5,4.9
455,159.000 ₫,0,27,51,4.2,87,2,4.5
456,569.000 ₫,-48%,1,2,4.4,104,5,4
457,42.000 ₫,-58%,4,36,4.5,185,0,4.3
458,229.000 ₫,-50%,4,7,4.7,135,2,0
459,265.000 ₫,-18%,2,3,4.4,8,1,5
460,129.999 ₫,0,0,0,4.3,152,2,0
461,338.530 ₫,-3%,7,32,4.6,544,4,4.7
462,60.000 ₫,0,2,7,4.5,66,1,4.5
463,169.000 ₫,0,62,161,4.4,817,1,4.7
464,63.000 ₫,0,5,36,4.7,73,1,4
465,350.000 ₫,-46%,12,53,4.6,441,4,4.8
466,152.000 ₫,-16%,2,4,4.0,36,2,5
467,259.000 ₫,-26%,13,25,4.6,455,1,4.5
468,89.500 ₫,-50%,13,42,4.7,331,2,4.5
469,279.000 ₫,-49%,1,15,4.4,194,2,5
470,185.000 ₫,-16%,4,12,4.4,19,1,4.8
471,155.000 ₫,0,38,90,4.5,312,1,4.5
472,1.550.000 ₫,-35%,1,2,4.7,32153,7,5
473,1.395.000 ₫,0,3,8,4.4,44,2,4.7
474,1.900.000 ₫,-5%,78,658,4.7,2048,3,4.7
475,150.000 ₫,0,1,2,4.5,2560,7,5
476,20.000 ₫,-13%,0,1,4.2,514,3,0
477,89.000 ₫,-26%,5,16,4.4,194,2,4.6
478,1.407.000 ₫,-17%,1,4,4.4,108,5,5
479,29.000 ₫,0,1,2,4.3,3,0,2
480,197.500 ₫,-21%,1,4,4.2,2,2,5
481,38.500 ₫,0,7,45,4.5,182,0,4.7
482,790.000 ₫,0,2,6,4.2,349,1,4
483,149.000 ₫,0,1,1,4.5,82,1,4
484,289.000 ₫,0,11,31,4.4,124,2,4.8
485,68.000 ₫,-20%,2,6,4.8,11,3,5
486,895.000 ₫,0,2,7,4.7,32153,7,4.5
487,1.450.000 ₫,0,24,178,4.7,5939,2,4.8
488,649.000 ₫,0,2,12,4.3,121,2,5
489,227.000 ₫,-7%,11,57,4.5,2457,3,4.4
490,319.000 ₫,-36%,19,53,4.4,14,1,4.5
491,253.500 ₫,0,7,32,3.9,2,1,4
492,72.000 ₫,0,1,2,4.5,1843,1,4.1
493,950.000 ₫,0,2,3,4.6,85,3,4.5
494,50.000 ₫,-38%,42,180,4.6,441,4,4.9
