id,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
1358,175.000 ₫,0,5,12,4.0,626,1,3.8
1359,89.000 ₫,0,1,1,4.1,9,1,0.0
1360,49.500 ₫,-50%,1,31,4.1,77,4,5.0
1361,129.000 ₫,-41%,53,122,4.4,3584,5,4.4
1362,485.000 ₫,0,1,2,3.8,13,1,0.0
1363,189.000 ₫,0,5,14,4.4,24,1,4.2
1364,86.900 ₫,0,1,1,3.5,9,1,1.0
1365,199.000 ₫,-20%,2,20,4.3,139,5,4.5
1366,80.750 ₫,-5%,1,4,2.9,505,1,0.0
1367,168.000 ₫,0,2,5,4.7,2662,5,5.0
1368,92.000 ₫,0,33,91,4.3,1024,5,0.0
1369,38.000 ₫,0,16,38,3.9,849,0,3.3
1370,140.000 ₫,-15%,3,6,4.6,95,1,4.7
1371,438.000 ₫,0,1,1,4.7,952,3,5.0
1372,29.000 ₫,0,0,0,2.5,49,0,0.0
1373,99.000 ₫,0,3,6,4.7,2662,5,5.0
1374,162.000 ₫,-26%,50,116,4.6,1740,4,0.0
1375,119.000 ₫,-20%,1,1,3.1,22,2,1.0
1376,59.000 ₫,0,2,15,4.8,19,1,5.0
1377,99.000 ₫,0,6,18,4.7,2662,5,4.3
1378,55.000 ₫,-29%,2,68,4.0,397,1,5.0
1379,119.000 ₫,0,1,1,3.0,20,1,5.0
1380,81.000 ₫,-46%,3,3,4.4,110,2,0.0
1381,119.000 ₫,-20%,1,1,3.1,22,2,1.0
1382,139.000 ₫,0,1,8,4.0,626,1,1.0
1383,159.000 ₫,-43%,4,39,4.4,3584,5,4.5
1384,76.000 ₫,-31%,1,2,4.2,395,3,1.0
1385,80.000 ₫,0,2,13,4.3,1331,3,5.0
1386,113.000 ₫,0,0,0,4.3,1331,3,0.0
1387,99.000 ₫,0,1,3,3.9,849,1,5.0
1388,169.000 ₫,-20%,17,50,3.6,75,3,3.6
1389,45.000 ₫,0,4,15,3.9,849,1,4.0
1390,105.000 ₫,0,25,75,4.7,2662,5,4.8
1391,55.000 ₫,-30%,1,6,4.3,1843,2,5.0
1392,40.000 ₫,-20%,9,16,4.6,2252,0,5.0
1393,350.000 ₫,-50%,17,33,4.6,159,7,4.4
1394,827.700 ₫,-7%,1,1,5.0,17,2,0.0
1395,95.000 ₫,0,1,5,4.4,89,1,5.0
1396,269.000 ₫,0,3,13,4.2,18,1,3.7
1397,429.000 ₫,0,1,2,4.6,3276,1,5.0
1398,85.000 ₫,0,2,12,3.9,565,1,5.0
1399,319.000 ₫,-20%,4,5,4.7,719,5,5.0
1400,75.000 ₫,0,26,92,4.2,213,5,4.3
1401,370.000 ₫,0,2,28,4.5,42,1,4.0
1402,98.000 ₫,0,2,3,3.8,63,1,0.0
1403,171.000 ₫,-5%,3,5,2.9,505,1,3.7
1404,75.000 ₫,0,1,3,3.9,849,1,5.0
1405,175.000 ₫,0,1,5,4.2,5,1,4.0
1406,118.000 ₫,-41%,6,12,3.8,189,4,0.0
1407,98.000 ₫,0,49,114,4.3,1331,3,4.6
1408,156.000 ₫,0,1,1,4.0,63,2,5.0
1409,88.000 ₫,0,1,8,3.5,1536,3,5.0
1410,19.990 ₫,0,1,5,4.4,273,0,5.0
1411,60.000 ₫,-52%,1,5,4.8,226,3,4.0
1412,438.000 ₫,0,2,2,4.7,952,3,0.0
1413,255.000 ₫,-30%,3,9,4.1,130,1,5.0
1414,99.000 ₫,0,8,32,3.9,849,1,4.3
1415,275.000 ₫,-35%,14,31,4.2,665,1,4.4
1416,99.000 ₫,0,1,1,4.2,1843,5,5.0
1417,229.000 ₫,-40%,13,20,4.8,127,1,4.3
1418,89.000 ₫,0,1,5,4.2,9,1,0.0
1419,891.000 ₫,-10%,1,1,4.8,1843,4,5.0
1420,605.000 ₫,0,1,2,5.0,3,1,5.0
1421,55.000 ₫,-30%,31,129,4.1,130,1,4.1
1422,72.000 ₫,0,1,1,4.4,273,1,5.0
1423,112.000 ₫,0,1,1,4.0,279,2,0.0
1424,89.000 ₫,0,2,8,4.7,80,1,4.5
1425,189.000 ₫,-50%,4,24,4.3,4812,2,4.8
1426,99.000 ₫,0,1,1,3.5,212,1,5.0
1427,82.000 ₫,0,14,36,4.6,449,1,4.1
1428,60.000 ₫,0,1,1,4.0,4,1,4.0
1429,250.000 ₫,-25%,26,70,4.1,17,1,3.8
1430,97.500 ₫,0,22,82,4.5,2252,6,0.0
1431,149.000 ₫,-40%,126,373,4.5,5222,7,4.7
1432,117.000 ₫,0,1,2,5.0,4,1,5.0
1433,319.000 ₫,0,3,9,4.1,5,1,4.7
1434,148.000 ₫,0,1,0,4.0,63,2,5.0
1435,79.000 ₫,0,1,4,4.3,98,3,5.0
1436,164.500 ₫,-50%,2,4,5.0,17,1,0.0
1437,855.000 ₫,-9%,3,14,4.8,1843,4,5.0
1438,209.000 ₫,-24%,1,3,4.7,568,1,5.0
1439,95.000 ₫,-20%,4,4,3.9,54,2,5.0
1440,149.000 ₫,0,1,1,4.5,217,7,5.0
1441,389.000 ₫,0,1,1,4.9,120,1,5.0
1442,309.000 ₫,-33%,4,7,4.8,127,1,0.0
1443,39.000 ₫,0,3,54,4.4,273,0,4.3
1444,295.000 ₫,-31%,1,5,4.7,245,5,5.0
1445,288.000 ₫,0,1,5,5.0,4,1,5.0
1446,75.000 ₫,0,1,1,3.9,77,1,0.0
1447,83.000 ₫,0,63,134,4.7,119,1,5.0
1448,157.200 ₫,0,1,1,4.6,60,1,5.0
1449,119.000 ₫,0,1,7,4.5,161,1,3.0
1450,1.090.000 ₫,0,4,10,4.4,135,2,4.3
1451,395.000 ₫,-21%,4,7,4.5,335,1,0.0
1452,144.000 ₫,0,2,2,4.4,24,1,5.0
1453,195.000 ₫,0,1,1,4.6,24,1,0.0
1454,105.000 ₫,0,12,134,4.1,77,4,4.0
1455,260.000 ₫,-28%,11,41,4.7,2867,3,4.6
1456,129.000 ₫,-50%,4,13,4.7,802,1,3.5
1457,219.000 ₫,0,34,85,3.8,414,2,4.1
1458,99.000 ₫,0,1,3,3.9,565,1,5.0
1459,179.000 ₫,-40%,2,7,4.6,1843,4,5.0
1460,86.000 ₫,0,7,58,4.7,58,1,4.9
1461,170.000 ₫,-24%,97,329,4.7,2867,3,4.7
1462,450.000 ₫,0,29,117,4.1,25,1,0.0
1463,125.000 ₫,0,1,1,4.3,530,5,5.0
1464,45.150 ₫,0,7,12,4.4,23,1,4.6
1465,950.000 ₫,0,1,3,4.5,40,2,5.0
1466,219.000 ₫,0,74,182,4.4,292,4,4.4
1467,439.200 ₫,-20%,1,2,4.7,49,1,5.0
1468,169.000 ₫,-23%,2,6,4.6,1740,4,0.0
1469,259.000 ₫,0,2,4,3.7,65,5,5.0
1470,40.000 ₫,-20%,3,10,4.6,2252,0,5.0
1471,409.000 ₫,-25%,6,13,4.6,6348,5,5.0
1472,161.500 ₫,-5%,3,5,2.9,505,1,3.0
1473,149.000 ₫,-50%,4,11,4.3,4812,2,4.8
1474,69.000 ₫,0,1,1,2.0,3,1,0.0
1475,109.000 ₫,0,2,5,4.5,40,1,4.5
1476,159.000 ₫,-47%,1,3,4.6,1740,4,1.0
1477,24.000 ₫,-52%,3,35,4.7,216,1,5.0
1478,80.000 ₫,0,3,4,4.5,2252,6,4.3
1479,252.000 ₫,0,8,17,4.7,99,1,0.0
1480,558.920 ₫,-11%,1,1,4.8,610,4,4.0
1481,295.000 ₫,-9%,1,2,4.7,245,5,5.0
1482,79.000 ₫,0,4,10,3.1,18,3,3.0
1483,99.000 ₫,-45%,2,5,4.6,1843,4,4.5
1484,139.000 ₫,-60%,10,70,4.7,952,3,4.9
1485,114.000 ₫,-26%,1,1,4.0,54,3,0.0
1486,99.000 ₫,-45%,1,3,4.2,1,2,5.0
1487,264.000 ₫,-31%,6,40,4.7,2867,3,4.5
1488,87.000 ₫,0,1,1,4.2,9,1,5.0
1489,345.000 ₫,0,1,2,4.6,19,2,0.0
1490,95.000 ₫,0,13,33,3.5,1536,3,3.6
1491,89.000 ₫,0,114,916,3.9,388,1,0.0
1492,427.000 ₫,-52%,9,27,4.7,11673,4,4.3
1493,485.000 ₫,0,23,42,4.0,54,1,4.0
1494,95.000 ₫,0,20,45,3.9,565,1,4.1
1495,184.000 ₫,-5%,20,64,4.1,68,2,0.0
1496,629.100 ₫,-10%,1,2,4.5,587,2,5.0
1497,24.500 ₫,0,60,338,4.2,395,2,4.4
1498,199.000 ₫,-62%,1,7,4.7,952,3,0.0
1499,459.000 ₫,-25%,1,1,4.8,127,1,5.0
1500,129.000 ₫,-54%,6,13,3.8,189,4,4.0
1501,160.000 ₫,0,1,2,4.8,13,1,5.0
1502,65.000 ₫,0,33,442,4.4,136,1,4.8
1503,371.250 ₫,-25%,8,30,4.7,2969,4,4.5
1504,372.000 ₫,-56%,1,1,4.7,119,2,5.0
1505,34.500 ₫,-22%,2,6,3.6,108,1,4.0
1506,249.000 ₫,0,1,1,4.6,159,1,5.0
1507,49.000 ₫,-30%,28,87,4.1,130,1,4.9
1508,159.000 ₫,0,2,11,3.3,94,1,3.5
1509,576.000 ₫,-10%,4,23,4.8,1843,3,5.0
1510,222.000 ₫,0,4,26,4.3,149,3,4.3
1511,165.000 ₫,0,7,16,3.8,36,1,4.7
1512,165.000 ₫,0,2,6,3.9,849,1,3.5
1513,99.000 ₫,0,1,6,4.4,273,1,4.0
1514,284.000 ₫,-5%,8,23,4.1,68,2,4.1
1515,266.000 ₫,0,2,3,4.1,104,2,5.0
1516,57.000 ₫,0,3,3,4.0,279,2,5.0
1517,129.000 ₫,0,1,1,4.8,2,1,5.0
1518,129.000 ₫,0,1,1,4.8,2,1,5.0
1519,179.000 ₫,-5%,14,28,4.9,123,2,5.0
1520,60.000 ₫,-25%,4,7,4.5,2252,6,4.8
1521,125.000 ₫,-50%,1,3,4.7,802,1,5.0
1522,361.300 ₫,0,1,1,4.4,19,1,4.0
1523,311.000 ₫,-23%,108,460,4.6,3276,2,4.6
1524,99.000 ₫,0,1,2,4.3,98,3,5.0
1525,104.000 ₫,0,1,15,5.0,4,1,5.0
1526,176.000 ₫,0,6,13,3.7,19,1,4.2
1527,99.000 ₫,0,6,37,4.7,58,1,5.0
1528,84.000 ₫,-48%,13,37,4.5,5222,7,4.8
1529,59.000 ₫,0,19,77,4.4,11,1,4.7
1530,125.000 ₫,-20%,9,34,4.1,295,2,4.3
1531,149.000 ₫,-6%,5,14,4.3,139,5,4.8
1532,109.000 ₫,0,48,139,4.2,36,1,4.5
1533,170.000 ₫,0,5,7,3.3,94,1,4.2
1534,83.000 ₫,0,2,6,3.8,14,1,4.5
1535,60.000 ₫,0,7,17,4.5,2252,6,4.1
1536,199.000 ₫,-57%,2,4,4.7,952,3,5.0
1537,199.000 ₫,-67%,4,11,4.7,952,3,4.0
1538,73.148 ₫,0,8,113,4.0,214,1,4.3
1539,279.000 ₫,0,1,1,4.6,3276,1,1.0
1540,27.000 ₫,0,13,141,4.0,60,0,3.8
1541,646.000 ₫,-5%,1,3,2.9,505,1,1.0
1542,59.000 ₫,0,3,13,4.8,19,1,4.7
1543,189.000 ₫,-35%,15,56,4.8,408,1,4.9
1544,130.000 ₫,0,2,3,4.7,34,1,4.5
1545,71.000 ₫,-57%,2,13,4.3,1843,2,5.0
1546,86.000 ₫,0,4,9,4.3,1024,5,3.8
1547,21.000 ₫,0,5,24,3.5,1536,2,3.4
1548,159.000 ₫,-16%,2,6,4.6,159,1,5.0
1549,75.000 ₫,0,4,11,4.3,37,1,1.8
1550,245.000 ₫,-30%,1,1,4.4,48,4,5.0
1551,199.000 ₫,-33%,400,897,4.4,3584,5,4.5
1552,139.000 ₫,-25%,6,25,4.2,114,3,4.7
1553,159.000 ₫,-43%,1,35,4.4,3584,5,5.0
1554,89.000 ₫,0,1,1,4.2,9,1,5.0
1555,47.500 ₫,-50%,3,8,4.5,5,1,4.7
1556,149.000 ₫,-47%,202,523,4.4,3584,5,4.3
1557,110.000 ₫,0,2,4,4.0,28,1,4.0
1558,159.000 ₫,-50%,20,45,4.8,267,4,0.0
1559,100.000 ₫,0,1,1,4.3,1024,5,4.0
1560,28.000 ₫,0,0,5,3.5,46,1,0.0
1561,45.000 ₫,0,1,1,4.2,9,1,4.0
1562,160.000 ₫,0,1,1,4.8,13,1,5.0
1563,120.000 ₫,0,3,12,4.0,60,1,3.7
1564,168.000 ₫,-14%,0,2,4.0,49,3,0.0
1565,345.450 ₫,-21%,2,6,4.7,952,3,5.0
1566,117.000 ₫,0,2,2,3.5,34,3,2.5
1567,159.000 ₫,0,6,10,4.4,154,2,4.7
1568,70.070 ₫,0,2,2,4.3,31,1,3.0
1569,129.000 ₫,0,1,1,4.8,2,1,5.0
1570,136.000 ₫,0,4,10,3.9,849,1,3.5
1571,192.500 ₫,0,1,2,4.1,24,1,3.0
1572,81.000 ₫,0,5,24,4.3,1331,3,4.4
1573,75.000 ₫,0,1,2,5.0,0,1,5.0
1574,145.000 ₫,-15%,16,34,4.7,11,1,4.9
1575,245.000 ₫,-12%,1,1,4.6,464,4,5.0
1576,73.000 ₫,0,2,17,3.9,182,1,3.0
1577,200.000 ₫,-17%,3,4,3.7,65,5,3.0
1578,149.000 ₫,-42%,105,209,4.2,665,1,4.6
1579,320.000 ₫,-29%,1,1,4.3,255,4,5.0
1580,301.000 ₫,0,12,32,4.5,25,1,4.3
1581,109.000 ₫,-31%,1,1,4.5,133,1,5.0
1582,395.560 ₫,-56%,2,2,4.6,464,4,5.0
1583,81.000 ₫,0,1,7,4.5,2252,6,5.0
1584,18.000 ₫,-22%,6,53,3.8,414,1,3.7
1585,269.000 ₫,0,7,35,4.0,11,1,3.9
1586,150.000 ₫,-20%,11,36,3.6,75,3,3.6
1587,115.000 ₫,0,5,10,3.9,565,1,2.6
1588,119.000 ₫,0,2,4,3.3,27,2,1.0
1589,159.000 ₫,-28%,126,310,4.6,1740,4,4.2
1590,189.000 ₫,0,4,7,4.3,119,1,5.0
1591,199.000 ₫,0,5,10,4.1,104,2,3.6
1592,299.000 ₫,-50%,36,89,4.3,4812,2,4.4
1593,155.000 ₫,0,1,4,4.1,104,2,4.0
1594,35.000 ₫,0,1,1,3.5,46,1,4.0
1595,125.000 ₫,0,19,126,4.1,59,1,4.7
1596,323.000 ₫,-18%,8,15,4.4,285,6,5.0
1597,299.000 ₫,0,1,5,4.4,405,1,5.0
1598,189.000 ₫,0,2,2,3.8,63,1,3.0
1599,199.000 ₫,-50%,7,12,4.6,159,7,4.9
1600,86.000 ₫,0,1,3,4.2,51,1,4.0
1601,85.000 ₫,0,6,17,4.2,173,3,3.8
1602,105.000 ₫,-50%,9,18,4.1,27,1,4.9
1603,329.000 ₫,-22%,2,3,4.8,267,4,5.0
1604,97.000 ₫,-20%,4,14,3.8,414,2,2.8
1605,282.450 ₫,-40%,1,3,4.7,952,3,5.0
1606,279.000 ₫,-19%,1,9,4.5,443,7,5.0
1607,99.000 ₫,0,244,1588,4.6,351,1,4.6
1608,99.000 ₫,-29%,5,20,4.2,1843,5,4.4
1609,77.000 ₫,-21%,2,4,3.9,49,3,4.0
1610,420.000 ₫,-17%,2,8,3.7,65,5,4.5
1611,126.000 ₫,0,6,36,4.8,16,1,5.0
1612,139.000 ₫,0,1,8,3.9,565,1,5.0
1613,190.000 ₫,0,2,6,4.6,95,1,5.0
1614,130.000 ₫,-10%,5,15,4.1,40,1,4.2
1615,84.000 ₫,0,4,7,4.3,1331,3,5.0
1616,365.000 ₫,0,1,1,4.5,620,2,5.0
1617,180.000 ₫,-49%,20,73,4.5,52,2,4.2
1618,76.000 ₫,0,77,200,4.2,1843,5,4.3
1619,86.000 ₫,0,13,33,4.3,1331,3,3.0
1620,39.000 ₫,0,1,13,5.0,4,0,5.0
1621,75.000 ₫,-50%,30,89,4.0,75,1,3.0
1622,378.900 ₫,0,3,3,4.3,42,1,5.0
1623,149.000 ₫,0,3,2,4.2,74,3,4.3
1624,70.000 ₫,0,1,6,4.2,425,4,5.0
1625,149.000 ₫,0,1,1,4.4,515,2,2.0
1626,119.000 ₫,-37%,15,64,3.8,1740,1,3.9
1627,270.000 ₫,0,1,11,4.4,66,2,5.0
1628,227.000 ₫,-30%,1,4,4.1,130,1,5.0
1629,39.000 ₫,0,1,15,5.0,4,0,5.0
1630,283.000 ₫,-14%,3,11,4.4,285,7,4.7
1631,135.000 ₫,0,5,19,3.2,39,1,4.0
1632,118.440 ₫,0,9,25,4.7,208,1,4.7
1633,400.000 ₫,0,4,20,4.0,13,4,4.5
1634,147.000 ₫,-45%,15,44,4.1,1536,2,4.9
1635,139.000 ₫,-30%,79,174,4.4,3584,5,4.6
1636,25.000 ₫,0,6,26,3.5,46,1,3.5
1637,133.000 ₫,-30%,2,7,4.4,48,4,5.0
1638,73.000 ₫,0,1,2,3.9,182,1,1.0
1639,116.000 ₫,0,2,11,4.6,17,1,3.5
1640,97.000 ₫,-29%,8,20,4.2,1843,5,4.1
1641,249.000 ₫,-29%,26,74,4.4,284,2,4.4
1642,148.000 ₫,0,43,112,4.9,76,1,4.8
1643,124.000 ₫,0,2,3,4.5,277,1,4.0
1644,99.000 ₫,0,3,9,4.2,55,1,4.7
1645,115.000 ₫,0,2,11,3.9,565,1,3.0
1646,109.000 ₫,-64%,3,5,4.5,133,1,5.0
1647,245.000 ₫,0,1,5,5.0,4,1,5.0
1648,430.000 ₫,0,1,1,4.6,3,1,4.0
1649,57.950 ₫,-5%,6,24,2.9,505,1,3.0
1650,999.000 ₫,-47%,1,5,4.8,4,9,5.0
1651,131.000 ₫,0,1,3,4.7,0,3,5.0
1652,34.000 ₫,0,6,74,4.4,273,0,4.0
1653,55.000 ₫,-30%,13,35,4.1,130,1,4.0
1654,145.000 ₫,0,11,34,3.9,849,1,3.7
1655,11.000 ₫,0,10,91,3.5,1536,2,4.0
1656,256.000 ₫,0,2,31,3.9,849,1,3.2
1657,185.000 ₫,0,11,7,4.0,122,1,5.0
1658,99.000 ₫,0,4,6,4.7,2662,5,4.8
1659,149.000 ₫,-31%,32,90,4.7,802,1,4.8
1660,56.000 ₫,-43%,4,12,4.5,5222,7,4.8
1661,65.000 ₫,0,0,0,3.6,23,2,0.0
1662,158.000 ₫,-47%,5,20,4.5,2048,6,4.6
1663,930.000 ₫,0,1,2,4.5,162,2,5.0
1664,390.000 ₫,0,1,1,4.7,13,1,4.0
1665,82.000 ₫,0,8,74,3.9,565,1,3.8
1666,139.000 ₫,-25%,1,2,4.2,114,3,5.0
1667,159.000 ₫,0,40,127,4.4,292,4,4.6
1668,418.950 ₫,-12%,1,2,4.7,952,3,5.0
1669,307.000 ₫,-12%,3,3,4.6,464,4,5.0
1670,125.000 ₫,-31%,1,1,4.5,1,2,5.0
1671,75.000 ₫,0,3,48,4.6,45,1,4.7
1672,159.000 ₫,0,55,143,4.2,828,1,4.1
1673,350.000 ₫,-17%,11,27,3.7,194,2,3.7
1674,145.000 ₫,0,12,63,3.9,849,1,4.3
1675,78.496 ₫,0,4,68,4.0,214,1,4.8
1676,110.000 ₫,0,1,5,5.0,4,1,5.0
1677,204.000 ₫,-21%,11,47,4.3,530,5,4.9
1678,100.000 ₫,-11%,3,12,4.2,840,5,4.3
1679,165.000 ₫,-20%,5,19,3.8,414,2,2.6
1680,179.000 ₫,-40%,3,3,4.6,1843,4,4.7
1681,87.000 ₫,0,1,9,3.9,849,1,5.0
1682,255.000 ₫,0,21,36,4.7,2662,5,4.8
1683,169.000 ₫,-10%,2,11,4.1,40,1,3.0
1684,125.000 ₫,-20%,12,29,4.1,295,2,4.2
1685,559.000 ₫,0,1,1,4.0,14,1,2.0
1686,690.000 ₫,0,4,8,4.6,43,1,5.0
1687,139.000 ₫,-25%,2,3,4.2,114,3,4.5
1688,120.000 ₫,0,16,36,4.3,46,1,4.0
1689,188.000 ₫,0,22,65,3.9,565,1,3.5
1690,129.000 ₫,-26%,1,2,4.0,54,3,5.0
1691,40.000 ₫,-20%,10,21,4.6,2252,0,4.7
1692,119.000 ₫,-40%,12,39,3.8,189,4,4.4
1693,69.000 ₫,0,0,0,3.6,23,2,0.0
1694,45.000 ₫,-21%,4,11,4.0,279,2,4.8
1695,189.000 ₫,0,2,10,4.0,11,1,5.0
1696,80.000 ₫,0,15,33,4.5,2252,6,4.3
